point_index,x_index,y_index,model,fit_direction,static_status,failure_reason,young_modulus_pa,contact_point_m,residual_norm_n,snap_in_force_n,adhesion_force_n,baseline_slope,baseline_offset_m
11565,45,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11566,46,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11567,47,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11568,48,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11569,49,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11570,50,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11571,51,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11572,52,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11573,53,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11574,54,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11575,55,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11576,56,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11577,57,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11578,58,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11579,59,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11580,60,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11581,61,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11582,62,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11583,63,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11584,64,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11585,65,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11586,66,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11587,67,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11588,68,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11589,69,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11590,70,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11591,71,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11592,72,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11593,73,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11594,74,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11595,75,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11596,76,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11597,77,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11598,78,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11599,79,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11600,80,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11601,81,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11602,82,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11603,83,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11604,84,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11605,85,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11606,86,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11607,87,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11608,88,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11609,89,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11610,90,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11611,91,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11612,92,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11613,93,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11614,94,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11615,95,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11616,96,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11617,97,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11618,98,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11619,99,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11620,100,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11621,101,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11622,102,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11623,103,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11624,104,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11625,105,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11626,106,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11627,107,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11628,108,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11629,109,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11630,110,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11631,111,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11632,112,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11633,113,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11634,114,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11635,115,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11636,116,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11637,117,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11638,118,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11639,119,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11640,120,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11641,121,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11642,122,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11643,123,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11644,124,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11645,125,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11646,126,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11647,127,90,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11648,127,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11649,126,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11650,125,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11651,124,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11652,123,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11653,122,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11654,121,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11655,120,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11656,119,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11657,118,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11658,117,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11659,116,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11660,115,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11661,114,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11662,113,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11663,112,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11664,111,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11665,110,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11666,109,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11667,108,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11668,107,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11669,106,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11670,105,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11671,104,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11672,103,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11673,102,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11674,101,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11675,100,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11676,99,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11677,98,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11678,97,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11679,96,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11680,95,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11681,94,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11682,93,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11683,92,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11684,91,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11685,90,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11686,89,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11687,88,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11688,87,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11689,86,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11690,85,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11691,84,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11692,83,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11693,82,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11694,81,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11695,80,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11696,79,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11697,78,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11698,77,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11699,76,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11700,75,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11701,74,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11702,73,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11703,72,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11704,71,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11705,70,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11706,69,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11707,68,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11708,67,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11709,66,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11710,65,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11711,64,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11712,63,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11713,62,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11714,61,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11715,60,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11716,59,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11717,58,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11718,57,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11719,56,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11720,55,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11721,54,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11722,53,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11723,52,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11724,51,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11725,50,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11726,49,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11727,48,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11728,47,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11729,46,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11730,45,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11731,44,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11732,43,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11733,42,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11734,41,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11735,40,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11736,39,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11737,38,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11738,37,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11739,36,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11740,35,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11741,34,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11742,33,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11743,32,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11744,31,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11745,30,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11746,29,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11747,28,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11748,27,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11749,26,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11750,25,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11751,24,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11752,23,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11753,22,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11754,21,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11755,20,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11756,19,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11757,18,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11758,17,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11759,16,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11760,15,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11761,14,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11762,13,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11763,12,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11764,11,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11765,10,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11766,9,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11767,8,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11768,7,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11769,6,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11770,5,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11771,4,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11772,3,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11773,2,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11774,1,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11775,0,91,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11776,0,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11777,1,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11778,2,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11779,3,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11780,4,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11781,5,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11782,6,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11783,7,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11784,8,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11785,9,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11786,10,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11787,11,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11788,12,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11789,13,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11790,14,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11791,15,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11792,16,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11793,17,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11794,18,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11795,19,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11796,20,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11797,21,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11798,22,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11799,23,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11800,24,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11801,25,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11802,26,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11803,27,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11804,28,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11805,29,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11806,30,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11807,31,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11808,32,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11809,33,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11810,34,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11811,35,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11812,36,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11813,37,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11814,38,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11815,39,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11816,40,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11817,41,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11818,42,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11819,43,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11820,44,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11821,45,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11822,46,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11823,47,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11824,48,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11825,49,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11826,50,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11827,51,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11828,52,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11829,53,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11830,54,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11831,55,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11832,56,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11833,57,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11834,58,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11835,59,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11836,60,92,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
