point_index,x_index,y_index,model,fit_direction,static_status,failure_reason,young_modulus_pa,contact_point_m,adhesion_parameter_n_per_m,residual_norm_n,snap_in_force_n,adhesion_force_n,baseline_slope,baseline_offset_m
12145,113,94,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12146,114,94,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12147,115,94,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12148,116,94,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12149,117,94,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12150,118,94,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12151,119,94,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12152,120,94,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12153,121,94,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12154,122,94,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12155,123,94,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12156,124,94,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12157,125,94,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12158,126,94,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12159,127,94,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12160,127,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12161,126,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12162,125,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12163,124,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12164,123,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12165,122,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12166,121,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12167,120,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12168,119,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12169,118,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12170,117,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12171,116,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12172,115,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12173,114,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12174,113,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12175,112,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12176,111,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12177,110,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12178,109,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12179,108,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12180,107,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12181,106,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12182,105,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12183,104,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12184,103,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12185,102,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12186,101,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12187,100,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12188,99,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12189,98,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12190,97,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12191,96,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12192,95,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12193,94,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12194,93,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12195,92,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12196,91,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12197,90,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12198,89,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12199,88,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12200,87,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12201,86,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12202,85,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12203,84,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12204,83,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12205,82,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12206,81,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12207,80,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12208,79,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12209,78,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12210,77,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12211,76,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12212,75,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12213,74,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12214,73,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12215,72,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12216,71,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12217,70,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12218,69,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12219,68,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12220,67,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12221,66,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12222,65,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12223,64,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12224,63,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12225,62,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12226,61,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12227,60,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12228,59,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12229,58,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12230,57,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12231,56,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12232,55,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12233,54,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12234,53,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12235,52,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12236,51,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12237,50,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12238,49,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12239,48,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12240,47,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12241,46,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12242,45,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12243,44,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12244,43,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12245,42,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12246,41,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12247,40,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12248,39,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12249,38,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12250,37,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12251,36,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12252,35,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12253,34,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12254,33,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12255,32,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12256,31,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12257,30,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12258,29,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12259,28,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12260,27,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12261,26,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12262,25,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12263,24,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12264,23,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12265,22,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12266,21,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12267,20,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12268,19,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12269,18,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12270,17,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12271,16,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12272,15,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12273,14,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12274,13,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12275,12,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12276,11,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12277,10,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12278,9,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12279,8,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12280,7,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12281,6,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12282,5,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12283,4,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12284,3,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12285,2,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12286,1,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12287,0,95,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12288,0,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12289,1,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12290,2,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12291,3,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12292,4,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12293,5,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12294,6,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12295,7,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12296,8,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12297,9,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12298,10,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12299,11,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12300,12,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12301,13,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12302,14,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12303,15,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12304,16,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12305,17,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12306,18,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12307,19,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12308,20,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12309,21,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12310,22,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12311,23,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12312,24,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12313,25,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12314,26,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12315,27,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12316,28,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12317,29,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12318,30,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12319,31,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12320,32,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12321,33,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12322,34,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12323,35,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12324,36,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12325,37,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12326,38,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12327,39,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12328,40,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12329,41,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12330,42,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12331,43,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12332,44,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12333,45,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12334,46,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12335,47,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12336,48,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12337,49,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12338,50,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12339,51,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12340,52,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12341,53,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12342,54,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12343,55,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12344,56,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12345,57,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12346,58,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12347,59,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12348,60,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12349,61,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12350,62,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12351,63,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12352,64,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12353,65,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12354,66,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12355,67,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12356,68,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12357,69,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12358,70,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12359,71,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12360,72,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12361,73,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12362,74,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12363,75,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12364,76,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12365,77,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12366,78,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12367,79,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12368,80,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12369,81,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12370,82,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12371,83,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12372,84,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12373,85,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12374,86,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12375,87,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12376,88,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12377,89,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12378,90,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12379,91,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12380,92,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12381,93,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12382,94,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12383,95,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12384,96,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12385,97,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12386,98,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12387,99,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12388,100,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12389,101,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12390,102,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12391,103,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12392,104,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12393,105,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12394,106,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12395,107,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12396,108,96,Hertz,Advance,unprocessed,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
