point_index,x_index,y_index,model,fit_direction,static_status,failure_reason,young_modulus_pa,contact_point_m,adhesion_parameter_n_per_m,residual_norm_n,snap_in_force_n,adhesion_force_n,baseline_slope,baseline_offset_m
13479,88,105,Hertz,Advance,success,,2277139.4876725716,-5.616212812112867e-07,0.0,1.699783906464562e-09,-1.2419537543385201e-09,-8.604612908433492e-09,-0.006189963023014471,9.677249481947868e-09
13480,87,105,Hertz,Advance,success,,2161199.5769895846,-5.57492444654552e-07,0.0,1.2969758454552577e-09,-1.378931245780776e-09,-8.402564425030721e-09,-0.006337193772541432,9.818587518475045e-09
13481,86,105,Hertz,Advance,success,,1969961.7250667277,-5.55545699525433e-07,0.0,1.305915094735839e-09,-1.3624143553973636e-09,-8.437971063891361e-09,-0.006224751241388371,9.79039572054487e-09
13482,85,105,Hertz,Advance,success,,2057294.1593105018,-5.50548579698937e-07,0.0,1.44134174381715e-09,-1.4465677413756727e-09,-7.879494124013258e-09,-0.006216401551853372,9.77254381866898e-09
13483,84,105,Hertz,Advance,success,,2243132.943023315,-5.448023715817537e-07,0.0,1.1917758989565203e-09,-1.6164307646730953e-09,-7.665883893414218e-09,-0.006117035982291856,9.771774481941164e-09
13484,83,105,Hertz,Advance,success,,2139660.3208866417,-5.42894784657218e-07,0.0,1.676774503428941e-09,-1.6309418951496504e-09,-7.557739201057822e-09,-0.006218598962893116,9.82615593851214e-09
13485,82,105,Hertz,Advance,success,,2153674.955209953,-5.40201078141592e-07,0.0,9.813997972039805e-10,-1.731209707333947e-09,-7.683212977841603e-09,-0.0060353513567104845,9.65991098684766e-09
13486,81,105,Hertz,Advance,success,,2373269.869385121,-5.361313817196873e-07,0.0,1.284482680850982e-09,-1.5875063720111894e-09,-7.689760894329761e-09,-0.006047496628012617,9.720643158412942e-09
13487,80,105,Hertz,Advance,success,,2360805.974505464,-5.350992605062002e-07,0.0,1.5380937576441195e-09,-1.755370728163799e-09,-7.567880843929485e-09,-0.005854496501231084,9.598557557215934e-09
13488,79,105,Hertz,Advance,success,,2269614.743973964,-5.364605463948244e-07,0.0,1.2511351460512161e-09,-1.728173398951705e-09,-7.753908515144855e-09,-0.005924348188603709,9.61706012633747e-09
13489,78,105,Hertz,Advance,success,,2354736.44553313,-5.349024585954132e-07,0.0,1.2333254380525491e-09,-1.73911206513483e-09,-8.318079244147434e-09,-0.006382849588831639,9.90582249138919e-09
13490,77,105,Hertz,Advance,success,,2568846.66406999,-5.302385151898902e-07,0.0,1.1666582836507746e-09,-1.7218904979709798e-09,-7.764334758092795e-09,-0.005798922112600169,9.468285041806136e-09
13491,76,105,Hertz,Advance,success,,2148928.3396165404,-5.364365471622208e-07,0.0,1.4393623655848477e-09,-1.597681316232805e-09,-7.493490278859155e-09,-0.006028078007593207,9.636230662764859e-09
13492,75,105,Hertz,Advance,success,,1955231.686912755,-5.387008953592234e-07,0.0,1.3397475827138921e-09,-1.6347241813746366e-09,-7.610286005406603e-09,-0.006109161081637588,9.680711962231701e-09
13493,74,105,Hertz,Advance,success,,2029217.2264758698,-5.374412385315679e-07,0.0,1.1227503078098263e-09,-1.5155074774972195e-09,-7.673733707578257e-09,-0.006109596671885681,9.656382177016047e-09
13494,73,105,Hertz,Advance,success,,2252442.237529205,-5.316644155176592e-07,0.0,1.4196562551720248e-09,-1.6287595340336036e-09,-7.169913641499263e-09,-0.005823295655839281,9.460957002186138e-09
13495,72,105,Hertz,Advance,success,,2210029.9746114532,-5.300565189892488e-07,0.0,1.0498890124421723e-09,-1.7105251472963397e-09,-8.018816323816245e-09,-0.00584769036738974,9.4342933961252e-09
13496,71,105,Hertz,Advance,success,,2134651.860025344,-5.290168225484368e-07,0.0,1.6824529213056321e-09,-1.6251902070509201e-09,-7.962003649941418e-09,-0.0059992650222210845,9.559033799964816e-09
13497,70,105,Hertz,Advance,success,,2351725.0732126497,-5.244544302943674e-07,0.0,2.117527354040441e-09,-1.6896051732071311e-09,-7.879374980336723e-09,-0.005867249201699983,9.43842878869751e-09
13498,69,105,Hertz,Advance,success,,2293479.976127017,-5.268379973672513e-07,0.0,1.022971418324277e-09,-1.7363685230209603e-09,-8.056703879546688e-09,-0.005631041677581748,9.276668237779709e-09
13499,68,105,Hertz,Advance,success,,2147110.1289444817,-5.31855768416583e-07,0.0,1.5076494072562577e-09,-1.6302449983733064e-09,-7.784418854278238e-09,-0.005958815711984842,9.569272848277826e-09
13500,67,105,Hertz,Advance,success,,2313135.0558781526,-5.351463634069694e-07,0.0,1.417565927643647e-09,-1.6948787591939517e-09,-7.614379858966192e-09,-0.006403017920442831,9.833532016876741e-09
13501,66,105,Hertz,Advance,success,,2166467.587352977,-5.359258939605342e-07,0.0,1.0061631038717216e-09,-1.7296699010482966e-09,-7.78412423646145e-09,-0.006080712644085605,9.633006118909807e-09
13502,65,105,Hertz,Advance,success,,2298239.967760237,-5.362401786226708e-07,0.0,1.1197601073092232e-09,-1.5099720669591834e-09,-7.790007985059976e-09,-0.006543832883316388,9.925549370398999e-09
13503,64,105,Hertz,Advance,success,,2261892.3781061387,-5.417688540178736e-07,0.0,1.7057328925197105e-09,-1.498243216481774e-09,-8.637255354095157e-09,-0.006331762248849093,9.824686185111208e-09
13504,63,105,Hertz,Advance,success,,2429170.082354046,-5.408320359219674e-07,0.0,6.621034732175445e-10,-1.451216633442481e-09,-7.844678971271263e-09,-0.006185668237373219,9.653350611898657e-09
13505,62,105,Hertz,Advance,success,,2359388.529250906,-5.459634880011086e-07,0.0,9.353932631443907e-10,-1.5800974885337572e-09,-7.764292780272943e-09,-0.006322845457689491,9.749782338296535e-09
13506,61,105,Hertz,Advance,success,,2263668.5758798793,-5.531968795624236e-07,0.0,1.5199935578502918e-09,-1.5269642893696333e-09,-8.478709770775768e-09,-0.00604789657524402,9.486172761661324e-09
13507,60,105,Hertz,Advance,success,,2252122.400023218,-5.573471764274496e-07,0.0,1.5671637491667267e-09,-1.249381341405161e-09,-9.242167475566072e-09,-0.006485334461684933,9.833323520864696e-09
13508,59,105,Hertz,Advance,success,,2226779.7925813915,-5.630383786897824e-07,0.0,1.68730049551457e-09,-1.2810248285655323e-09,-9.053367796624799e-09,-0.006571775981485095,9.885727716317389e-09
13509,58,105,Hertz,Advance,success,,2270612.935753906,-5.653901385389304e-07,0.0,1.2793989024997932e-09,-1.1268302691964839e-09,-9.837910341681667e-09,-0.006353209358516274,9.71386626957355e-09
13510,57,105,Hertz,Advance,success,,2308946.3337929808,-5.689435426437007e-07,0.0,1.931547094644006e-09,-1.101805078119052e-09,-9.618889409951485e-09,-0.006225652377299389,9.564473999873543e-09
13511,56,105,Hertz,Advance,success,,2305292.941770265,-5.710459717194821e-07,0.0,1.7705326263095124e-09,-1.1200291336764633e-09,-9.500534026160815e-09,-0.006140805586815022,9.493042089469385e-09
13512,55,105,Hertz,Advance,success,,2158193.5507429307,-5.714827188641006e-07,0.0,1.8089908950146317e-09,-1.0722118964783401e-09,-9.655279308150663e-09,-0.006320375399232213,9.64438460307747e-09
13513,54,105,Hertz,Advance,success,,2213087.6575195864,-5.706995734689413e-07,0.0,1.9182873067513145e-09,-1.051102900365515e-09,-9.645851755784366e-09,-0.00643260514636125,9.712178881368766e-09
13514,53,105,Hertz,Advance,success,,2178688.166645991,-5.699930252501274e-07,0.0,1.91930019466885e-09,-1.0535917453331438e-09,-9.84640458101854e-09,-0.006381344982368854,9.702086047730122e-09
13515,52,105,Hertz,Advance,success,,2373734.168253467,-5.666003003538116e-07,0.0,1.5854226487003916e-09,-1.1576135438633309e-09,-9.447362381082756e-09,-0.006202748380011353,9.51693313632945e-09
13516,51,105,Hertz,Advance,success,,2354959.6778802234,-5.64039089395082e-07,0.0,2.0491115907822986e-09,-1.2074143917984327e-09,-9.640971979577145e-09,-0.0063301271783349575,9.663070162851657e-09
13517,50,105,Hertz,Advance,success,,2229720.2716112123,-5.628822547984895e-07,0.0,1.7384154677012938e-09,-1.316464266497067e-09,-9.163050323034252e-09,-0.006097685803257471,9.447226036843966e-09
13518,49,105,Hertz,Advance,success,,2272114.7540078275,-5.583580370400348e-07,0.0,9.705256839289734e-10,-1.2616905545969644e-09,-8.838024523932136e-09,-0.006179399450186085,9.4709745348587e-09
13519,48,105,Hertz,Advance,success,,2299426.273060415,-5.518549742616467e-07,0.0,8.996627749368264e-10,-1.4125089174887382e-09,-8.566581841688198e-09,-0.0056151742204468,9.099584098759922e-09
13520,47,105,Hertz,Advance,success,,2238986.640223602,-5.497110799559961e-07,0.0,8.911420198963903e-10,-1.4386716071054856e-09,-8.636122489858663e-09,-0.005744756059762702,9.185872024530067e-09
13521,46,105,Hertz,Advance,success,,2250604.688454559,-5.454940452572531e-07,0.0,1.3099474784753332e-09,-1.526822177301561e-09,-8.52007338658009e-09,-0.005958248697688016,9.414496075811659e-09
13522,45,105,Hertz,Advance,success,,2402416.8608351187,-5.397419649499204e-07,0.0,1.4685530436848669e-09,-1.5518417660418704e-09,-8.324722131635624e-09,-0.005773041474713432,9.25060673775672e-09
13523,44,105,Hertz,Advance,success,,2632687.8275820697,-5.3693296248799e-07,0.0,1.3974620586257622e-09,-1.713051734456622e-09,-8.079172900574126e-09,-0.006078881270691778,9.413649360557623e-09
13524,43,105,Hertz,Advance,success,,2464307.783537544,-5.375787411423083e-07,0.0,1.6103228527162324e-09,-1.7253421479644816e-09,-8.2256959821106e-09,-0.005685103761053304,9.13925076779996e-09
13525,42,105,Hertz,Advance,success,,2410753.079332462,-5.375218848926995e-07,0.0,1.1553259711652078e-09,-1.8082705003848348e-09,-8.553260729051118e-09,-0.006178763200310758,9.483501958071006e-09
13526,41,105,Hertz,Advance,success,,2440855.5326242023,-5.398732824193884e-07,0.0,1.6472584846517923e-09,-1.7905782669843755e-09,-8.897572865690574e-09,-0.006494649968505398,9.688865920983135e-09
13527,40,105,Hertz,Advance,success,,2434217.112806588,-5.438718541961315e-07,0.0,8.741851291773331e-10,-1.7743068879544097e-09,-9.141394423165824e-09,-0.006134353459119209,9.455274124585228e-09
13528,39,105,Hertz,Advance,success,,2425310.970987933,-5.495847972078415e-07,0.0,1.3476945380832154e-09,-1.6045661199157805e-09,-8.792612986378354e-09,-0.005954721418341364,9.329516702934802e-09
13529,38,105,Hertz,Advance,success,,2380839.973667652,-5.546134792307796e-07,0.0,1.3827781049386122e-09,-1.4499236718665807e-09,-8.863130625251486e-09,-0.0064124422411627885,9.612888921307416e-09
13530,37,105,Hertz,Advance,success,,2341801.3578634067,-5.578817880029303e-07,0.0,1.6308758990799766e-09,-1.3867361837453126e-09,-9.397143081523618e-09,-0.006105154081381014,9.41894029759236e-09
13531,36,105,Hertz,Advance,success,,2321177.862923147,-5.633197278254446e-07,0.0,1.5046217339996097e-09,-1.31370458028815e-09,-9.677379244630774e-09,-0.006406278454228183,9.654691557777335e-09
13532,35,105,Hertz,Advance,success,,2343620.06134208,-5.675763762596498e-07,0.0,1.8513039748124664e-09,-1.2118695591579109e-09,-9.6377841300089e-09,-0.006537975997579173,9.692178824402231e-09
13533,34,105,Hertz,Advance,success,,2407281.2672818718,-5.700550210892918e-07,0.0,1.6640541601118286e-09,-1.1446484746477556e-09,-1.0359771862120602e-08,-0.0059647398744026615,9.252499266183491e-09
13534,33,105,Hertz,Advance,success,,2307849.5793272164,-5.721930518241569e-07,0.0,1.8369826517792612e-09,-1.2074344489370812e-09,-1.0125391907221777e-08,-0.006541528074345471,9.728509857398145e-09
13535,32,105,Hertz,Advance,success,,2574037.025332565,-5.718457331410623e-07,0.0,1.677885813594721e-09,-1.2266252456947063e-09,-1.0293684164464023e-08,-0.006417577384235283,9.563347993434214e-09
13536,31,105,Hertz,Advance,success,,2412660.512452112,-5.736011819877156e-07,0.0,2.089579103295687e-09,-1.2195255694584977e-09,-1.0614815761079516e-08,-0.006431724154230294,9.564168888938085e-09
13537,30,105,Hertz,Advance,success,,2335409.7965458008,-5.77267899099956e-07,0.0,2.460576174699932e-09,-1.2583768807535356e-09,-1.0043696925287637e-08,-0.0062627709129570944,9.42988207848752e-09
13538,29,105,Hertz,Advance,success,,2411178.3403197536,-5.770722600815035e-07,0.0,1.797701331890862e-09,-1.1387817297460582e-09,-1.007998389439985e-08,-0.006383367611473767,9.535084254648682e-09
13539,28,105,Hertz,Advance,success,,2326564.2708919877,-5.78922123134249e-07,0.0,2.0163970292819336e-09,-1.1297949557062236e-09,-1.0090139645659264e-08,-0.006460678439438182,9.537380515725129e-09
13540,27,105,Hertz,Advance,success,,2405347.8988168007,-5.786379765879142e-07,0.0,1.7505234379677352e-09,-1.1303095689181821e-09,-1.0606473925591983e-08,-0.0066349769538285005,9.68453825116461e-09
13541,26,105,Hertz,Advance,success,,2477980.566411505,-5.785893271832416e-07,0.0,1.8210926937873146e-09,-1.1063359676684254e-09,-9.861348364850553e-09,-0.006387025496343271,9.481409053683015e-09
13542,25,105,Hertz,Advance,success,,2402798.5902469778,-5.813694769137558e-07,0.0,1.793066147109554e-09,-1.050925852611397e-09,-9.518485871307357e-09,-0.006580409089788715,9.639321941027314e-09
13543,24,105,Hertz,Advance,success,,2489980.3763510124,-5.812673637432302e-07,0.0,2.3067077574933265e-09,-1.0800153265537762e-09,-9.566723876050668e-09,-0.006439291262826095,9.544210594510714e-09
13544,23,105,Hertz,Advance,success,,2359371.0152132637,-5.824412688276683e-07,0.0,2.34522815757199e-09,-1.0029920693227246e-09,-9.955666932210188e-09,-0.006388215830591691,9.502457013598374e-09
13545,22,105,Hertz,Advance,success,,2333154.768562561,-5.801694402715455e-07,0.0,1.8742170138997193e-09,-1.1709033839825772e-09,-8.971603248795841e-09,-0.0062690267526341985,9.34709624891227e-09
13546,21,105,Hertz,Advance,success,,2450379.6471217694,-5.751018345621113e-07,0.0,1.2678768212542867e-09,-1.1926879956207713e-09,-9.091011823188662e-09,-0.006224916286906095,9.315618624065872e-09
13547,20,105,Hertz,Advance,success,,2248990.58270078,-5.746900470957107e-07,0.0,1.5942398351341696e-09,-1.0830193211694902e-09,-9.446505173349694e-09,-0.00603583824357271,9.245071328324227e-09
13548,19,105,Hertz,Advance,success,,2482747.597679598,-5.645413520300609e-07,0.0,1.5708279851071938e-09,-1.4205571389973634e-09,-8.11649122952686e-09,-0.006303743927998931,9.4451611043707e-09
13549,18,105,Hertz,Advance,success,,2718278.0035465253,-5.59416659468577e-07,0.0,1.008559752215855e-09,-1.5563873555061487e-09,-8.319648719151316e-09,-0.006210424424133289,9.363052787130422e-09
13550,17,105,Hertz,Advance,success,,2534534.2360260994,-5.572499812212976e-07,0.0,8.235797198401271e-10,-1.4597062771323744e-09,-8.206894600740366e-09,-0.006717337862065159,9.697847242996341e-09
13551,16,105,Hertz,Advance,success,,2652992.666273146,-5.537884029793683e-07,0.0,1.3049637302576135e-09,-1.6252382255945269e-09,-8.03325519249842e-09,-0.0062098269676810775,9.314168965274568e-09
13552,15,105,Hertz,Advance,success,,2362779.1137099797,-5.600959217909378e-07,0.0,1.075487666365376e-09,-1.5118787616015377e-09,-7.857316766012595e-09,-0.006425368432206968,9.47601360442035e-09
13553,14,105,Hertz,Advance,success,,2534308.4802652523,-5.630612151001417e-07,0.0,8.419642528386707e-10,-1.3529299980722781e-09,-7.819728679183546e-09,-0.006361379769000338,9.452043640763624e-09
13554,13,105,Hertz,Advance,success,,2099517.782806827,-5.717508046995706e-07,0.0,1.4651563109664754e-09,-1.3247667272747208e-09,-7.448892515732187e-09,-0.006205201580726681,9.3410772934223e-09
13555,12,105,Hertz,Advance,success,,1922284.1740152556,-5.786290760977593e-07,0.0,1.0353555943103054e-09,-1.0416587979698485e-09,-8.081298868811262e-09,-0.006489352438623084,9.531379980804218e-09
13556,11,105,Hertz,Advance,success,,2085805.7015073432,-5.818595510574028e-07,0.0,1.6466465085836886e-09,-9.163487817805247e-10,-7.981877294168647e-09,-0.006535540741273375,9.599055435417978e-09
13557,10,105,Hertz,Advance,success,,1984464.4945155117,-5.858801601208705e-07,0.0,1.8439827299501597e-09,-9.083232853904278e-10,-8.33061855919862e-09,-0.006919596223181877,9.85545308473944e-09
13558,9,105,Hertz,Advance,success,,2288375.276469316,-5.867669067668391e-07,0.0,2.017195691578398e-09,-9.020637454209435e-10,-8.409842099929637e-09,-0.0066197777674673105,9.592308345575787e-09
13559,8,105,Hertz,Advance,success,,2175292.640036396,-5.874804129093945e-07,0.0,1.9980482283055837e-09,-1.0344800888103763e-09,-9.412407721039224e-09,-0.006854109681634009,9.764298277759121e-09
13560,7,105,Hertz,Advance,success,,2391067.6835120334,-5.864288923038679e-07,0.0,1.6958209151474614e-09,-1.0471595943475357e-09,-9.34956277439339e-09,-0.006251052522278961,9.267955448821543e-09
13561,6,105,Hertz,Advance,success,,2242910.878184574,-5.877835227075606e-07,0.0,1.845102844554806e-09,-1.0741065892586673e-09,-9.657611261542638e-09,-0.006933871671624946,9.796879161374933e-09
13562,5,105,Hertz,Advance,success,,2395667.9257775815,-5.873278210477956e-07,0.0,2.202452592175052e-09,-1.0531091019762005e-09,-1.0067401404417261e-08,-0.007124603304357773,9.947250437851437e-09
13563,4,105,Hertz,Advance,success,,2416104.7027822705,-5.875348653284366e-07,0.0,1.6658703520867757e-09,-1.1079757769559232e-09,-9.709182812422911e-09,-0.006422614907307848,9.396875526951544e-09
13564,3,105,Hertz,Advance,success,,2381293.919017867,-5.885605938046189e-07,0.0,1.6259841058601748e-09,-1.080757285911784e-09,-9.697821304479174e-09,-0.006536481673194837,9.542434672282536e-09
13565,2,105,Hertz,Advance,success,,2281996.6509547527,-5.905006514504969e-07,0.0,2.111588894531641e-09,-1.0849638726717123e-09,-1.044126485048502e-08,-0.00664280497785593,9.572005819236207e-09
13566,1,105,Hertz,Advance,success,,2371555.2277526287,-5.887854557661411e-07,0.0,1.4936341366343634e-09,-1.0772663336072874e-09,-9.318712964207964e-09,-0.006355251427308258,9.334463468934742e-09
13567,0,105,Hertz,Advance,success,,2313493.397582734,-5.91457213584682e-07,0.0,1.5741720816892347e-09,-9.808821452436783e-10,-9.860425881425441e-09,-0.006857896428275027,9.733325346658843e-09
13568,0,106,Hertz,Advance,success,,2512960.0969138606,-5.908363544180254e-07,0.0,1.5882922530649897e-09,-9.776302552897683e-10,-1.0002985904747357e-08,-0.006924734406491387,9.73345232927806e-09
13569,1,106,Hertz,Advance,success,,2422846.073930176,-5.898673761779956e-07,0.0,1.7133254598462726e-09,-1.0004951222396897e-09,-9.673274735996182e-09,-0.006565786177552366,9.481645008718453e-09
13570,2,106,Hertz,Advance,success,,2486516.5261928136,-5.878918833839018e-07,0.0,1.5417263700786762e-09,-9.955561628160575e-10,-9.794710003109752e-09,-0.0065742403345776445,9.50010728136543e-09
13571,3,106,Hertz,Advance,success,,2413948.59667856,-5.886031117656109e-07,0.0,1.92855717609408e-09,-1.0269469550304736e-09,-9.73913409055643e-09,-0.006362463920595249,9.323759060871663e-09
13572,4,106,Hertz,Advance,success,,2402327.174995102,-5.882966418964166e-07,0.0,2.241835822227399e-09,-1.1260907822535592e-09,-9.725197744558313e-09,-0.006513446919413245,9.489843896591479e-09
13573,5,106,Hertz,Advance,success,,2258742.1931333584,-5.878270641103661e-07,0.0,1.9481546101546648e-09,-1.0699746914685289e-09,-9.619903133217398e-09,-0.006688712790220752,9.613289687494741e-09
13574,6,106,Hertz,Advance,success,,2186438.3136434653,-5.859280347352453e-07,0.0,1.921561496111408e-09,-1.0694416139711755e-09,-9.217230131799074e-09,-0.006720833547959897,9.636561061191911e-09
13575,7,106,Hertz,Advance,success,,2274660.1222626003,-5.84266838704546e-07,0.0,1.9282326213156483e-09,-1.0821884947068356e-09,-9.26335857595649e-09,-0.0066877380215948036,9.60617679966079e-09
13576,8,106,Hertz,Advance,success,,2182087.5942763602,-5.830957198205127e-07,0.0,1.4073566766557734e-09,-1.2219007672535823e-09,-9.178116478558848e-09,-0.006389785739745209,9.38508396191421e-09
13577,9,106,Hertz,Advance,success,,2086229.057765803,-5.808417852386659e-07,0.0,1.7279560494865027e-09,-1.2317379098887725e-09,-8.469587376790412e-09,-0.006610791744093949,9.543488245235234e-09
13578,10,106,Hertz,Advance,success,,2198761.4089451963,-5.740455395653935e-07,0.0,1.1831838263044057e-09,-1.3912948512199073e-09,-8.083043897686931e-09,-0.006423847418842936,9.451765586668144e-09
13579,11,106,Hertz,Advance,success,,2034180.1361004882,-5.747821328009031e-07,0.0,1.6420700537517121e-09,-1.289600917834682e-09,-8.222803415764485e-09,-0.006678901655740882,9.625859098666728e-09
13580,12,106,Hertz,Advance,success,,1964305.6197132664,-5.762604802462273e-07,0.0,1.5077001790335605e-09,-1.25201106561929e-09,-7.378895245921359e-09,-0.006663960825140729,9.6479463306417e-09
13581,13,106,Hertz,Advance,success,,2272727.2577703157,-5.656770680108888e-07,0.0,1.3993238618901916e-09,-1.5244772738072583e-09,-7.290247462569571e-09,-0.0063752417513335755,9.456934877676444e-09
13582,14,106,Hertz,Advance,success,,2188804.8196104253,-5.634545224725597e-07,0.0,1.3548503809599193e-09,-1.4672586003563187e-09,-7.768059797522862e-09,-0.006529530260958335,9.56152906337632e-09
13583,15,106,Hertz,Advance,success,,2357669.36129884,-5.575420610715895e-07,0.0,5.169003423560956e-10,-1.5734773701154811e-09,-8.063732785878253e-09,-0.006566913790643359,9.600646241858926e-09
13584,16,106,Hertz,Advance,success,,2286334.5660220785,-5.544664721439988e-07,0.0,1.0947523573648416e-09,-1.6677093629843072e-09,-7.511551972268892e-09,-0.006262379244527528,9.366706058894084e-09
13585,17,106,Hertz,Advance,success,,2587264.075649501,-5.545145493233602e-07,0.0,1.0981318768022545e-09,-1.5146016249018693e-09,-8.343114038606364e-09,-0.006765939930646244,9.730402279267128e-09
13586,18,106,Hertz,Advance,success,,2375163.9638133,-5.621942377241952e-07,0.0,9.997413462632957e-10,-1.6283172720926433e-09,-8.334898998357256e-09,-0.006491022143987516,9.001056901825175e-09
13587,19,106,Hertz,Advance,success,,2244171.111623287,-5.684389261398605e-07,0.0,1.2960456614396574e-09,-1.5665364252244447e-09,-8.017814950210025e-09,-0.0061998080256629486,9.33131568866609e-09
13588,20,106,Hertz,Advance,success,,2331281.8380771787,-5.710810432371272e-07,0.0,1.4141420659971807e-09,-1.2635795228565866e-09,-7.94285216722998e-09,-0.006671407692478669,9.647824009139808e-09
13589,21,106,Hertz,Advance,success,,2372734.2255949527,-5.758545695759315e-07,0.0,1.5608196072530894e-09,-1.2092188063789395e-09,-8.460253052176947e-09,-0.006679474221527585,9.645688722107435e-09
13590,22,106,Hertz,Advance,success,,2338888.329553746,-5.804942348441279e-07,0.0,1.681274528902202e-09,-1.0269371975094428e-09,-9.591433035724414e-09,-0.0065185810585369035,9.550451423534469e-09
13591,23,106,Hertz,Advance,success,,2344456.53178214,-5.806085964514417e-07,0.0,2.2407947212137316e-09,-1.0919779927147484e-09,-9.66370601848105e-09,-0.006337040095716963,9.41699309978719e-09
13592,24,106,Hertz,Advance,success,,2365805.057142151,-5.801425034533056e-07,0.0,1.8850017171967865e-09,-1.099594813877797e-09,-9.574589396160212e-09,-0.006618597654335146,9.606198262514913e-09
13593,25,106,Hertz,Advance,success,,2296051.148329308,-5.80040194848168e-07,0.0,1.790375787374598e-09,-1.1582814089395461e-09,-1.0091103058969548e-08,-0.006498338838718278,9.52805795986287e-09
13594,26,106,Hertz,Advance,success,,2477533.3790631862,-5.776485732968589e-07,0.0,1.7049191485677273e-09,-1.1746646962529283e-09,-1.0735082625732404e-08,-0.006188575865216464,9.369586408862692e-09
13595,27,106,Hertz,Advance,success,,2547877.3242794937,-5.783885727571292e-07,0.0,2.1121232868865926e-09,-1.1163160114145588e-09,-1.0483470430722141e-08,-0.006083199019078553,9.195090854606267e-09
13596,28,106,Hertz,Advance,success,,2399652.179317801,-5.780592076049481e-07,0.0,1.9661187930191154e-09,-1.1868610290843983e-09,-1.041088057944386e-08,-0.006274154750087668,9.361616611243654e-09
13597,29,106,Hertz,Advance,success,,2467478.505631296,-5.769503733816582e-07,0.0,2.174975767174349e-09,-1.1225714954570342e-09,-1.0484271775756981e-08,-0.006535802650792932,9.605165025538747e-09
13598,30,106,Hertz,Advance,success,,2428141.334939685,-5.761208702253983e-07,0.0,2.2122963678668138e-09,-1.1631292815117687e-09,-1.0607276171091875e-08,-0.006513853724700667,9.553382154151684e-09
13599,31,106,Hertz,Advance,success,,2523336.052106486,-5.747929258838914e-07,0.0,2.5683128422009345e-09,-1.184708939783279e-09,-9.86518847919031e-09,-0.006292598938429162,9.373220834889328e-09
13600,32,106,Hertz,Advance,success,,2540001.791084001,-5.737002702430152e-07,0.0,2.486171749327851e-09,-1.1159362968066978e-09,-9.778342524844355e-09,-0.00617023825816768,9.310124345813015e-09
13601,33,106,Hertz,Advance,success,,2469009.2585291676,-5.731117328629668e-07,0.0,2.203525283613089e-09,-1.1965215128531749e-09,-9.651769439022625e-09,-0.006333307553769041,9.42049278754531e-09
13602,34,106,Hertz,Advance,success,,2432120.828727837,-5.717047652936381e-07,0.0,2.437212800642464e-09,-1.0817130578233786e-09,-1.0039384417948137e-08,-0.006822515005449915,9.777090262440542e-09
13603,35,106,Hertz,Advance,success,,2483994.504045598,-5.702343296032709e-07,0.0,2.1135424189621007e-09,-1.0907969240377648e-09,-1.0235725802397773e-08,-0.006402877346766018,9.511041290613115e-09
13604,36,106,Hertz,Advance,success,,2318289.1553899786,-5.668133557461244e-07,0.0,1.6655418652336704e-09,-1.2241074405222438e-09,-9.735722577675025e-09,-0.0064782434346496,9.588788523211142e-09
13605,37,106,Hertz,Advance,success,,2329372.2429897627,-5.622508847191446e-07,0.0,1.708216978420075e-09,-1.3053963668862786e-09,-9.502982483289733e-09,-0.006227056095594014,9.371179348884476e-09
13606,38,106,Hertz,Advance,success,,2471428.3158491193,-5.571631978429794e-07,0.0,1.3948335251802047e-09,-1.413983019876109e-09,-9.342091639171622e-09,-0.006825466977308631,9.827016182710019e-09
13607,39,106,Hertz,Advance,success,,2327827.310978026,-5.562629936960433e-07,0.0,1.6348765963818588e-09,-1.5590107802975012e-09,-8.739882278639978e-09,-0.006297386288315472,9.441677701426158e-09
13608,40,106,Hertz,Advance,success,,2289832.31068859,-5.507447515248522e-07,0.0,9.90842588471812e-10,-1.5246755696777634e-09,-8.615867686173985e-09,-0.0062355736526424465,9.468212602505312e-09
13609,41,106,Hertz,Advance,success,,2631104.9203385087,-5.405634149888915e-07,0.0,6.336884577510261e-10,-1.7002052917573808e-09,-8.417232558781901e-09,-0.006204341707932203,9.428801083854388e-09
13610,42,106,Hertz,Advance,success,,2568444.6742053395,-5.387818283051044e-07,0.0,9.210603551439787e-10,-1.6128632029955528e-09,-8.23723134898156e-09,-0.006289989678757267,9.461025093406033e-09
13611,43,106,Hertz,Advance,success,,2532132.7921330477,-5.380714399273514e-07,0.0,5.124771397911921e-10,-1.7206440852742255e-09,-8.815458592496541e-09,-0.006162417704163476,9.395643316268094e-09
13612,44,106,Hertz,Advance,success,,2558031.543904663,-5.383950969450908e-07,0.0,1.0157630870404865e-09,-1.7594786470658551e-09,-8.146204831929995e-09,-0.0062158931899123524,8.85029360820157e-09
13613,45,106,Hertz,Advance,success,,2603759.229939967,-5.362618147510854e-07,0.0,1.2472210295142142e-09,-1.7625744137611154e-09,-8.07719546492897e-09,-0.006184571966367944,9.437585540027138e-09
13614,46,106,Hertz,Advance,success,,2325680.985549348,-5.438134516948804e-07,0.0,1.1124781792935092e-09,-1.586582336992971e-09,-8.361416008801334e-09,-0.005870730988018544,9.244807528455977e-09
13615,47,106,Hertz,Advance,success,,2360248.3685824084,-5.441495026871635e-07,0.0,7.77546013533385e-10,-1.5701931247003971e-09,-8.888930733546638e-09,-0.006314491493865959,9.58425482630423e-09
